,id,centroid,행정동,coordinates,인구수,장애등록인원,고령인구수,복지시설밀도,건물3유형,건물2유형,전동휠체어충전소,전동휠체어충전소_bin,Predictions,XGBoost Predictions,SVM Predictions,KNN Predictions,Random Forest Predictions,Decision Tree Predictions,AdaBoost Predictions,LightGBM Predictions,Gradient Boosting Predictions,scaled_Predictions,위도,경도
73,94,POINT (128.2766214995422 35.13747813955569),일반성면,"[[128.27385614598407, 35.135241601702496], [128.2738988108127, 35.13974980764113], [128.2793870047436, 35.13971463306265], [128.2793440374267, 35.13520643296889], [128.27385614598407, 35.135241601702496]]",7.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13747813955569,128.2766214995422
74,96,POINT (127.9858507248632 35.15702698394099),금곡면,"[[127.98309256644032, 35.154783748770164], [127.98311922043673, 35.159292191877284], [127.98860903495896, 35.15927017582626], [127.98858207811516, 35.15476173637677], [127.98309256644032, 35.154783748770164]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15702698394099,127.9858507248632
75,97,POINT (128.1562806345194 35.18778310974435),금산면,"[[128.15351680210955, 35.18554382498663], [128.15355289976102, 35.19005211173286], [128.15904461890054, 35.19002235052884], [128.15900821797857, 35.18551406872491], [128.15351680210955, 35.18554382498663]]",34.0,6.915492958,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18778310974435,128.1562806345194
76,98,POINT (128.2328380882735 35.15127629084632),진성면,"[[128.23007344042094, 35.149038749710485], [128.23011371208855, 35.15354699071867], [128.23560288785524, 35.15351378777858], [128.23556231348155, 35.149005552286724], [128.23007344042094, 35.149038749710485]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15127629084632,128.2328380882735
77,100,POINT (128.265729836191 35.14656440831565),일반성면,"[[128.26296446377972, 35.14432762534151], [128.263006542309, 35.148835836036945], [128.26849536030898, 35.14880114697023], [128.26845297915295, 35.14429294203833], [128.26296446377972, 35.14432762534151]]",41.0,3.188679245,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14656440831565,128.265729836191
78,101,POINT (128.1621014999353 35.22832760281026),금산면,"[[128.15933611744893, 35.22608848270332], [128.15937259119085, 35.2305967339401], [128.16486703469735, 35.2305666788589], [128.1648302570801, 35.226058432610635], [128.15933611744893, 35.22608848270332]]",120.0,6.915492958,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22832760281026,128.1621014999353
79,102,POINT (128.0082865146144 35.23357969601772),명석면,"[[128.0055251309622, 35.231337026944765], [128.0055531017324, 35.23584539767198], [128.01104805051963, 35.23582232160208], [128.0110197757621, 35.23131395470487], [128.0055251309622, 35.231337026944765]]",10.0,1.79245283,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23357969601772,128.0082865146144
80,105,POINT (128.1230215298137 35.14738222441272),가좌동,"[[128.12025998130378, 35.14514214196976], [128.12029419085792, 35.149650488019944], [128.12578322998132, 35.149622263070164], [128.1257487177517, 35.145113921709594], [128.12025998130378, 35.14514214196976]]",8.0,24.4516129,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14738222441272,128.1230215298137
81,106,POINT (128.1568252803811 35.25540699185205),대곡면,"[[128.15405910943207, 35.25316776961297], [128.15409532751883, 35.25767600541333], [128.15959160380584, 35.25764617001039], [128.15955508143682, 35.253137939160396], [128.15405910943207, 35.25316776961297]]",55.0,2.068181818,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25540699185205,128.1568252803811
82,108,POINT (128.135263119479 35.30962311576286),미천면,"[[128.13249566635065, 35.30738343369079], [128.13253076067997, 35.3118916481158], [128.1380307254801, 35.3118627537506], [128.13799532604972, 35.30735454411656], [128.13249566635065, 35.30738343369079]]",0.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.30962311576286,128.135263119479
83,109,POINT (128.150465871929 35.14723800372528),금곡면,"[[128.14770358624148, 35.14499855474336], [128.14773930915604, 35.149506876932314], [128.15322830928397, 35.149477408818925], [128.1531922837025, 35.14496909152613], [128.14770358624148, 35.14499855474336]]",33.0,4.13253012,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.14723800372528,128.150465871929
84,110,POINT (128.1509688928986 35.2103541475502),금산면,"[[128.1482044296317, 35.20811475657738], [128.14824026377477, 35.21262303125009], [128.1537335083029, 35.21259349453454], [128.15369737055067, 35.20808522476545], [128.1482044296317, 35.20811475657738]]",24.0,6.915492958,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.2103541475502,128.1509688928986
85,111,POINT (128.0581411658543 35.29196996547171),집현면,"[[128.05537642069356, 35.28972848608024], [128.0554072160685, 35.29423677678753], [128.06090606372507, 35.29421140109634], [128.06087496349718, 35.28970311459758], [128.05537642069356, 35.28972848608024]]",8.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.29196996547171,128.0581411658543
86,114,POINT (128.1232622430948 35.17894054730029),상대동,"[[128.120499607788, 35.176700493120784], [128.1205338705595, 35.18120881543574], [128.12602503029407, 35.181180557644296], [128.12599046437626, 35.176672240022526], [128.120499607788, 35.176700493120784]]",24.0,56.0,9.0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,35.17894054730029,128.1232622430948
87,117,POINT (128.1679654932816 35.27337969298142),대곡면,"[[128.16519840100779, 35.27114074216638], [128.1652352603815, 35.27564895442734], [128.17073273816965, 35.27561859964583], [128.17069557424696, 35.27111039242026], [128.16519840100779, 35.27114074216638]]",66.0,2.068181818,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.27337969298142,128.1679654932816
88,118,POINT (128.1465139229438 35.3411221649015),미천면,"[[128.1437450761701, 35.3388827666828], [128.14378083624055, 35.34339094768612], [128.1492829228308, 35.34336151894435], [128.14924685718822, 35.33885334281865], [128.1437450761701, 35.3388827666828]]",18.0,1.901639344,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.3411221649015,128.1465139229438
89,119,POINT (128.0742553810143 35.23779316622635),집현면,"[[128.07149205788912, 35.23555202185252], [128.07152368343426, 35.240060340498076], [128.0770188564509, 35.24003426685714], [128.07698692686856, 35.235525952538815], [128.07149205788912, 35.23555202185252]]",9.0,2.517241379,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23779316622635,128.0742553810143
90,120,POINT (128.1293445601429 35.25555303645798),대곡면,"[[128.1265791301376, 35.25331317814441], [128.12661382678687, 35.25782143807534], [128.1321101426143, 35.257792850793834], [128.13207514167408, 35.2532845956062], [128.1265791301376, 35.25331317814441]]",9.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25555303645798,128.1293445601429
91,121,POINT (128.3207971273582 35.16423768275099),이반성면,"[[128.3180296649214, 35.16200219156651], [128.31807480970298, 35.16651032912169], [128.3235647416531, 35.1664731293818], [128.32351929399735, 35.16196499800582], [128.3180296649214, 35.16200219156651]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16423768275099,128.3207971273582
92,122,POINT (128.1392766859565 35.12024640006514),정촌면,"[[128.13651562582274, 35.11800667305017], [128.13655069663983, 35.12251502525369], [128.14203789755294, 35.122486083275795], [128.14200252446844, 35.117977735882704], [128.13651562582274, 35.11800667305017]]",17.0,4.276923077,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,35.12024640006514,128.1392766859565
93,123,POINT (128.1399473167755 35.20590443405411),금산면,"[[128.1371833048943, 35.203664784946575], [128.1372185239923, 35.20817307269663], [128.14271148075645, 35.2081440392215], [128.14267595811322, 35.20363575629178], [128.1371833048943, 35.203664784946575]]",0.0,6.915492958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20590443405411,128.1399473167755
94,124,POINT (128.2114710829235 35.21903061980693),대곡면,"[[128.2087046835035, 35.216792636193176], [128.20874387464866, 35.22130084784754], [128.21423763456878, 35.22126855919155], [128.21419813969993, 35.21676035289701], [128.2087046835035, 35.216792636193176]]",8.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21903061980693,128.2114710829235
95,125,POINT (128.0798466753316 35.25129189117873),집현면,"[[128.07708273689005, 35.24905088532326], [128.07711468775, 35.25355918947069], [128.08261076618768, 35.253532853249126], [128.0825785110895, 35.24902455347175], [128.07708273689005, 35.24905088532326]]",30.0,2.517241379,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25129189117873,128.0798466753316
96,126,POINT (128.2226181542559 35.23699831481547),대곡면,"[[128.2198508345275, 35.23476060351879], [128.21989066848312, 35.2392687907984], [128.22538562634776, 35.23923598181312], [128.22534548840252, 35.23472779997844], [128.2198508345275, 35.23476060351879]]",93.0,2.068181818,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23699831481547,128.2226181542559
97,127,POINT (128.2167269646114 35.19194892637586),진성면,"[[128.21396135456723, 35.189711043687076], [128.21400079685137, 35.194219270392836], [128.21949272668115, 35.19418676485804], [128.21945298107954, 35.18967854354996], [128.21396135456723, 35.189711043687076]]",27.0,1.607594937,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.19194892637586,128.2167269646114
98,128,POINT (128.1012649519988 35.17454323772562),상평동,"[[128.09850306320132, 35.172302672598434], [128.09853610603278, 35.17681101666209], [128.10402699264728, 35.17678375910673], [128.10399364673023, 35.17227541957042], [128.09850306320132, 35.172302672598434]]",3442.0,32.45454545,541.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17454323772562,128.1012649519988
99,129,POINT (128.0682576736213 35.16568554660679),내동면,"[[128.06549698254125, 35.16344421406185], [128.0655281929612, 35.16795259119387], [128.0710185164731, 35.16792683554333], [128.07098700309257, 35.163418462689684], [128.06549698254125, 35.16344421406185]]",306.0,1.2125,46.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16568554660679,128.0682576736213
100,130,POINT (128.2494291554977 35.16470022070299),진성면,"[[128.24666359928648, 35.16246307440506], [128.24670480650798, 35.166971288530156], [128.2521948635443, 35.166937322714176], [128.25215335342105, 35.16242911423116], [128.24666359928648, 35.16246307440506]]",16.0,1.607594937,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16470022070299,128.2494291554977
101,132,POINT (128.0852454087934 35.23774052436978),집현면,"[[128.0824817887586, 35.235499633794625], [128.08251402237653, 35.24000794374432], [128.0880091811437, 35.23998137116067], [128.08797664349171, 35.235473065621], [128.0824817887586, 35.235499633794625]]",73.0,2.517241379,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23774052436978,128.0852454087934
102,134,POINT (128.1126525546948 35.22858797723194),집현면,"[[128.1098885044426, 35.226347713504076], [128.10992224322752, 35.230856007775074], [128.11541675720522, 35.23082819708685], [128.1153827145294, 35.22631990743188], [128.1098885044426, 35.226347713504076]]",66.0,2.517241379,41.0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1.0,35.22858797723194,128.1126525546948
103,136,POINT (128.2714312786134 35.16907056542914),일반성면,"[[128.2686649790733, 35.16683393264118], [128.26870740730985, 35.17134212054378], [128.27419773002944, 35.171307153841], [128.27415499883213, 35.16679897174639], [128.2686649790733, 35.16683393264118]]",0.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16907056542914,128.2714312786134
104,137,POINT (128.0953472431013 35.11596158025272),정촌면,"[[128.0925875165929, 35.11372083733609], [128.09262016195987, 35.11822922992324], [128.09810712102308, 35.11820227953649], [128.09807417344246, 35.11369389142903], [128.0925875165929, 35.11372083733609]]",128.0,4.276923077,65.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.11596158025272,128.0953472431013
105,138,POINT (128.1777978895591 35.13356266828795),금곡면,"[[128.17503533379062, 35.131323840533724], [128.17507254522414, 35.13583214801396], [128.1805605969042, 35.13580145207265], [128.1805230830143, 35.131293149693455], [128.17503533379062, 35.131323840533724]]",111.0,1.632183908,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13356266828795,128.1777978895591
106,139,POINT (128.1067221896265 35.17000751905018),상평동,"[[128.10396030821718, 35.167767076644466], [128.10399364673023, 35.17227541957042], [128.10948422285517, 35.17224791769636], [128.10945058132543, 35.167739579338594], [128.10396030821718, 35.167767076644466]]",89.0,32.45454545,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17000751905018,128.1067221896265
107,141,POINT (128.2717295683987 35.20062777696864),사봉면,"[[128.26896217467103, 35.19839117641692], [128.26900466890763, 35.202899340470175], [128.27449711423716, 35.20286433309382], [128.27445431656855, 35.198356174852954], [128.26896217467103, 35.19839117641692]]",14.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20062777696864,128.2717295683987
108,142,POINT (128.122849820696 35.1248404634937),정촌면,"[[128.12008904743627, 35.122600360873086], [128.12012321902827, 35.127108723871196], [128.125610745446, 35.12708052236449], [128.12557627151438, 35.122572164053466], [128.12008904743627, 35.122600360873086]]",99.0,4.276923077,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1248404634937,128.122849820696
109,143,POINT (127.9917748886814 35.22913941426827),명석면,"[[127.98901410677745, 35.226896361898596], [127.98904115956947, 35.23140474725013], [127.9945358227984, 35.23138242321831], [127.99450846608246, 35.22687404157216], [127.98901410677745, 35.226896361898596]]",0.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.22913941426827,127.9917748886814
110,144,POINT (128.0361166056298 35.28756115339002),명석면,"[[128.0333526123994, 35.285319162168754], [128.0333821817806, 35.28982747268413], [128.03888075152824, 35.28980310093416], [128.0388508773558, 35.285294794461024], [128.0333526123994, 35.285319162168754]]",10.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.28756115339002,128.0361166056298
111,145,POINT (128.2716016731438 35.18710327818179),사봉면,"[[128.26883474856186, 35.18486666381205], [128.2688772145002, 35.18937483808766], [128.27436874973583, 35.18933984814661], [128.27432598056748, 35.18483167968153], [128.26883474856186, 35.18486666381205]]",15.0,1.913793103,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18710327818179,128.2716016731438
112,146,POINT (128.0958400104456 35.1835870544254),칠암동,"[[128.09307795909518, 35.181346370489806], [128.093110713383, 35.18585471226157], [128.09860221371218, 35.185827694621196], [128.09856915620253, 35.18131935733641], [128.09307795909518, 35.181346370489806]]",1163.0,48.47058824,179.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1835870544254,128.0958400104456
113,149,POINT (128.1289964588245 35.21047029108922),금산면,"[[128.1262325870669, 35.208230392135356], [128.12626720675587, 35.212738686008805], [128.1317604827117, 35.212710146136956], [128.13172555940665, 35.208201857001626], [128.1262325870669, 35.208230392135356]]",111.0,6.915492958,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21047029108922,128.1289964588245
114,152,POINT (128.156208152042 35.1787665343972),금곡면,"[[128.15344463084944, 35.17652724130986], [128.15348071247297, 35.181035534845584], [128.15897182513876, 35.18100578352561], [128.15893544037934, 35.17649749493113], [128.15344463084944, 35.17652724130986]]",424.0,4.13253012,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1787665343972,128.156208152042
115,153,POINT (128.1677435712586 35.24633037330867),대곡면,"[[128.1649774165615, 35.244091397215776], [128.16501422685968, 35.24859962987143], [128.1705098783678, 35.24856930529399], [128.17047276392609, 35.24406107767042], [128.1649774165615, 35.244091397215776]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.24633037330867,128.1677435712586
116,154,POINT (127.9311441916562 35.19330238819582),수곡면,"[[127.92838628588908, 35.191057918700025], [127.92840995335096, 35.19556636910085], [127.93390224934319, 35.195546814555414], [127.93387827848305, 35.1910383674018], [127.92838628588908, 35.191057918700025]]",20.0,0.932773109,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.19330238819582,127.9311441916562
117,155,POINT (128.2712184981708 35.14652959783977),일반성면,"[[128.26845297915295, 35.14429294203833], [128.26849536030898, 35.14880114697023], [128.27398416889702, 35.148766209301115], [128.27394148511632, 35.144258010174056], [128.26845297915295, 35.14429294203833]]",16.0,3.188679245,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14652959783977,128.2712184981708
118,156,POINT (128.1062540573809 35.10689041790552),정촌면,"[[128.10349434553785, 35.10464991987768], [128.10352758056652, 35.1091583102382], [128.1090139205743, 35.10913087227366], [128.10898038346943, 35.10462248647438], [128.10349434553785, 35.10464991987768]]",0.0,4.276923077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.10689041790552,128.1062540573809
119,157,POINT (128.2331617598466 35.1873420880065),진성면,"[[128.23039586429164, 35.1851045825263], [128.2304362075629, 35.189612796317945], [128.23592780739918, 35.18957954922564], [128.23588716088375, 35.185071340955126], [128.23039586429164, 35.1851045825263]]",22.0,1.607594937,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1873420880065,128.2331617598466
120,158,POINT (128.0911659915885 35.2963214857654),미천면,"[[128.0884001970531, 35.2940807730791], [128.08843282876785, 35.29858903452006], [128.09393193887988, 35.298562154553885], [128.0938990022538, 35.29405389757068], [128.0884001970531, 35.2940807730791]]",0.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.2963214857654,128.0911659915885
121,159,POINT (128.0799751442947 35.26932507191349),집현면,"[[128.07721058291023, 35.26708408156814], [128.07724256216233, 35.27159237215173], [128.08273985822856, 35.271566018445164], [128.08270757446795, 35.26705773223355], [128.07721058291023, 35.26708408156814]]",98.0,2.517241379,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.26932507191349,128.0799751442947
122,162,POINT (128.035109870421 35.13427670705765),내동면,"[[128.0323511503392, 35.13203458981322], [128.0323804973105, 35.13654301542619], [128.0378687420274, 35.13651878086685], [128.03783909255714, 35.13201035928123], [128.0323511503392, 35.13203458981322]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13427670705765,128.035109870421
123,163,POINT (128.0908712286919 35.25574701540434),집현면,"[[128.0881068374621, 35.253506267432485], [128.0881394040277, 35.25801455940676], [128.0936357723739, 35.25798771954275], [128.09360290150573, 35.25347943202185], [128.0881068374621, 35.253506267432485]]",0.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25574701540434,128.0908712286919
124,164,POINT (127.9474476294277 35.16168345393091),수곡면,"[[127.94469035679919, 35.159439339366656], [127.94471489627702, 35.163947803543586], [127.95020505374744, 35.163927525346644], [127.95018021134614, 35.159419064538476], [127.94469035679919, 35.159439339366656]]",6.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16168345393091,127.9474476294277
